[Header]	
System	NPOC-TN	
S/W Version	1.00	
User	Grossman	
Date/Time	5/2/2021 11:43:54 AM	

[System]	
Instrument Options	TOC/ASI/TN/	

[Data]	
Type	Sample Name	Sample ID	Cal. Curve	Date / Time	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Vial	Excluded	
Unknown	CIG	74	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:51:14 PM	2	TN	3.086	3.247	0.3434	0.3613	NPOC:1.788mg/L TN:0.3613mg/L	74	1	
Unknown	CIG	74	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 9:53:38 PM	3	TN	3.203	3.247	0.3564	0.3613	NPOC:1.788mg/L TN:0.3613mg/L	74	0	
Unknown	CIG	75	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:02:39 PM	1	NPOC	15.83	15.66	7.151	7.076	NPOC:7.076mg/L TN:0.7528mg/L	75	0	
Unknown	CIG	75	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:05:11 PM	2	NPOC	15.50	15.66	7.002	7.076	NPOC:7.076mg/L TN:0.7528mg/L	75	0	
Unknown	CIG	75	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:02:40 PM	1	TN	6.731	6.765	0.7491	0.7528	NPOC:7.076mg/L TN:0.7528mg/L	75	0	
Unknown	CIG	75	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:05:11 PM	2	TN	6.798	6.765	0.7565	0.7528	NPOC:7.076mg/L TN:0.7528mg/L	75	0	
Unknown	CIG	76	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:14:20 PM	1	NPOC	4.185	4.199	1.890	1.897	NPOC:1.897mg/L TN:0.3159mg/L	76	0	
Unknown	CIG	76	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:16:35 PM	2	NPOC	4.213	4.199	1.903	1.897	NPOC:1.897mg/L TN:0.3159mg/L	76	0	
Unknown	CIG	76	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:14:20 PM	1	TN	2.758	2.838	0.3069	0.3159	NPOC:1.897mg/L TN:0.3159mg/L	76	0	
Unknown	CIG	76	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:16:35 PM	2	TN	2.466	2.838	0.2744	0.3159	NPOC:1.897mg/L TN:0.3159mg/L	76	1	
Unknown	CIG	76	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:22:36 PM	3	TN	2.919	2.838	0.3248	0.3159	NPOC:1.897mg/L TN:0.3159mg/L	76	0	
Unknown	CIG	77	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:31:17 PM	1	NPOC	9.165	9.072	4.140	4.098	NPOC:4.098mg/L TN:0.2368mg/L	77	0	
Unknown	CIG	77	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:33:45 PM	2	NPOC	8.979	9.072	4.056	4.098	NPOC:4.098mg/L TN:0.2368mg/L	77	0	
Unknown	CIG	77	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:31:18 PM	1	TN	2.519	2.128	0.2803	0.2368	NPOC:4.098mg/L TN:0.2368mg/L	77	1	
Unknown	CIG	77	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:33:45 PM	2	TN	2.139	2.128	0.2380	0.2368	NPOC:4.098mg/L TN:0.2368mg/L	77	0	
Unknown	CIG	77	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:39:28 PM	3	TN	2.116	2.128	0.2355	0.2368	NPOC:4.098mg/L TN:0.2368mg/L	77	0	
Unknown	CIG	78	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:48:02 PM	1	NPOC	3.319	2.968	1.499	1.341	NPOC:1.341mg/L TN:0.2849mg/L	78	1	
Unknown	CIG	78	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:50:19 PM	2	NPOC	2.901	2.968	1.310	1.341	NPOC:1.341mg/L TN:0.2849mg/L	78	0	
Unknown	CIG	78	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 10:52:32 PM	3	NPOC	3.035	2.968	1.371	1.341	NPOC:1.341mg/L TN:0.2849mg/L	78	0	
Unknown	CIG	78	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:48:02 PM	1	TN	2.526	2.561	0.2811	0.2849	NPOC:1.341mg/L TN:0.2849mg/L	78	0	
Unknown	CIG	78	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:50:19 PM	2	TN	2.288	2.561	0.2546	0.2849	NPOC:1.341mg/L TN:0.2849mg/L	78	1	
Unknown	CIG	78	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 10:52:32 PM	3	TN	2.595	2.561	0.2888	0.2849	NPOC:1.341mg/L TN:0.2849mg/L	78	0	
Unknown	CIG	79	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:01:26 PM	1	NPOC	9.312	9.281	4.206	4.192	NPOC:4.192mg/L TN:0.2636mg/L	79	0	
Unknown	CIG	79	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:04:21 PM	2	NPOC	9.250	9.281	4.178	4.192	NPOC:4.192mg/L TN:0.2636mg/L	79	0	
Unknown	CIG	79	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:01:26 PM	1	TN	2.444	2.369	0.2720	0.2636	NPOC:4.192mg/L TN:0.2636mg/L	79	0	
Unknown	CIG	79	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:04:21 PM	2	TN	2.697	2.369	0.3001	0.2636	NPOC:4.192mg/L TN:0.2636mg/L	79	1	
Unknown	CIG	79	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:10:01 PM	3	TN	2.293	2.369	0.2552	0.2636	NPOC:4.192mg/L TN:0.2636mg/L	79	0	
Unknown	CIG	80	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:18:47 PM	1	NPOC	2.993	3.011	1.352	1.360	NPOC:1.360mg/L TN:0.2527mg/L	80	0	
Unknown	CIG	80	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:21:26 PM	2	NPOC	3.028	3.011	1.368	1.360	NPOC:1.360mg/L TN:0.2527mg/L	80	0	
Unknown	CIG	80	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:18:47 PM	1	TN	2.219	2.271	0.2469	0.2527	NPOC:1.360mg/L TN:0.2527mg/L	80	0	
Unknown	CIG	80	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:21:26 PM	2	TN	2.578	2.271	0.2869	0.2527	NPOC:1.360mg/L TN:0.2527mg/L	80	1	
Unknown	CIG	80	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:27:13 PM	3	TN	2.323	2.271	0.2585	0.2527	NPOC:1.360mg/L TN:0.2527mg/L	80	0	
Unknown	CIG	81	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:35:51 PM	1	NPOC	8.661	8.653	3.912	3.909	NPOC:3.909mg/L TN:0.2556mg/L	81	0	
Unknown	CIG	81	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:38:10 PM	2	NPOC	8.645	8.653	3.905	3.909	NPOC:3.909mg/L TN:0.2556mg/L	81	0	
Unknown	CIG	81	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:35:51 PM	1	TN	2.333	2.297	0.2596	0.2556	NPOC:3.909mg/L TN:0.2556mg/L	81	0	
Unknown	CIG	81	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:38:10 PM	2	TN	2.260	2.297	0.2515	0.2556	NPOC:3.909mg/L TN:0.2556mg/L	81	0	
Unknown	CIG	82	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:47:04 PM	1	NPOC	4.203	4.152	1.899	1.876	NPOC:1.876mg/L TN:0.3308mg/L	82	0	
Unknown	CIG	82	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/10/2021 11:49:21 PM	2	NPOC	4.101	4.152	1.853	1.876	NPOC:1.876mg/L TN:0.3308mg/L	82	0	
Unknown	CIG	82	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:47:04 PM	1	TN	3.022	2.973	0.3363	0.3308	NPOC:1.876mg/L TN:0.3308mg/L	82	0	
Unknown	CIG	82	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:49:21 PM	2	TN	2.548	2.973	0.2836	0.3308	NPOC:1.876mg/L TN:0.3308mg/L	82	1	
Unknown	CIG	82	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/10/2021 11:55:07 PM	3	TN	2.923	2.973	0.3253	0.3308	NPOC:1.876mg/L TN:0.3308mg/L	82	0	
Unknown	CIG	83	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:03:46 AM	1	NPOC	7.790	7.791	3.519	3.519	NPOC:3.519mg/L TN:0.2667mg/L	83	0	
Unknown	CIG	83	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:06:04 AM	2	NPOC	7.522	7.791	3.398	3.519	NPOC:3.519mg/L TN:0.2667mg/L	83	1	
Unknown	CIG	83	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:08:11 AM	3	NPOC	7.792	7.791	3.520	3.519	NPOC:3.519mg/L TN:0.2667mg/L	83	0	
Unknown	CIG	83	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:03:46 AM	1	TN	2.372	2.397	0.2640	0.2667	NPOC:3.519mg/L TN:0.2667mg/L	83	0	
Unknown	CIG	83	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:06:04 AM	2	TN	2.421	2.397	0.2694	0.2667	NPOC:3.519mg/L TN:0.2667mg/L	83	0	
Unknown	CIG	84	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:17:08 AM	1	NPOC	4.264	4.286	1.926	1.936	NPOC:1.936mg/L TN:0.4521mg/L	84	0	
Unknown	CIG	84	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:19:41 AM	2	NPOC	4.083	4.286	1.844	1.936	NPOC:1.936mg/L TN:0.4521mg/L	84	1	
Unknown	CIG	84	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:21:48 AM	3	NPOC	4.308	4.286	1.946	1.936	NPOC:1.936mg/L TN:0.4521mg/L	84	0	
Unknown	CIG	84	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:17:08 AM	1	TN	4.123	4.063	0.4588	0.4521	NPOC:1.936mg/L TN:0.4521mg/L	84	0	
Unknown	CIG	84	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:19:41 AM	2	TN	4.002	4.063	0.4454	0.4521	NPOC:1.936mg/L TN:0.4521mg/L	84	0	
Unknown	CIG	85	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:30:36 AM	1	NPOC	8.986	9.051	4.059	4.089	NPOC:4.089mg/L TN:0.3299mg/L	85	0	
Unknown	CIG	85	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:33:04 AM	2	NPOC	9.116	9.051	4.118	4.089	NPOC:4.089mg/L TN:0.3299mg/L	85	0	
Unknown	CIG	85	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:30:36 AM	1	TN	2.876	2.965	0.3201	0.3299	NPOC:4.089mg/L TN:0.3299mg/L	85	0	
Unknown	CIG	85	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:33:04 AM	2	TN	3.053	2.965	0.3398	0.3299	NPOC:4.089mg/L TN:0.3299mg/L	85	0	
Unknown	CIG	85	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:40:38 AM	3	TN	4.194	2.965	0.4667	0.3299	NPOC:4.089mg/L TN:0.3299mg/L	85	1	
Unknown	CIG	86	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:49:22 AM	1	NPOC	4.489	4.454	2.028	2.012	NPOC:2.012mg/L TN:0.5345mg/L	86	0	
Unknown	CIG	86	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 12:51:53 AM	2	NPOC	4.420	4.454	1.997	2.012	NPOC:2.012mg/L TN:0.5345mg/L	86	0	
Unknown	CIG	86	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:49:22 AM	1	TN	4.802	4.803	0.5344	0.5345	NPOC:2.012mg/L TN:0.5345mg/L	86	0	
Unknown	CIG	86	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:51:53 AM	2	TN	4.611	4.803	0.5131	0.5345	NPOC:2.012mg/L TN:0.5345mg/L	86	1	
Unknown	CIG	86	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 12:57:44 AM	3	TN	4.804	4.803	0.5346	0.5345	NPOC:2.012mg/L TN:0.5345mg/L	86	0	
Unknown	CIG	87	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:06:28 AM	1	NPOC	9.497	9.389	4.290	4.241	NPOC:4.241mg/L TN:0.3747mg/L	87	0	
Unknown	CIG	87	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:08:56 AM	2	NPOC	9.281	9.389	4.192	4.241	NPOC:4.241mg/L TN:0.3747mg/L	87	0	
Unknown	CIG	87	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:06:28 AM	1	TN	3.427	3.368	0.3814	0.3747	NPOC:4.241mg/L TN:0.3747mg/L	87	0	
Unknown	CIG	87	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:08:56 AM	2	TN	3.308	3.368	0.3681	0.3747	NPOC:4.241mg/L TN:0.3747mg/L	87	0	
Unknown	CIG	88	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:17:54 AM	1	NPOC	1.015	0.9726	0.4585	0.4393	NPOC:0.4393mg/L TN:0.04814mg/L	88	0	
Unknown	CIG	88	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:20:17 AM	2	NPOC	0.9301	0.9726	0.4201	0.4393	NPOC:0.4393mg/L TN:0.04814mg/L	88	0	
Unknown	CIG	88	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:17:54 AM	1	TN	0.4384	0.4325	0.04879	0.04814	NPOC:0.4393mg/L TN:0.04814mg/L	88	0	
Unknown	CIG	88	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:20:17 AM	2	TN	0.6679	0.4325	0.07433	0.04814	NPOC:0.4393mg/L TN:0.04814mg/L	88	1	
Unknown	CIG	88	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:25:45 AM	3	TN	0.4267	0.4325	0.04748	0.04814	NPOC:0.4393mg/L TN:0.04814mg/L	88	0	
Unknown	CIG	89	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:34:10 AM	1	NPOC	0.9203	0.9181	0.4157	0.4147	NPOC:0.4147mg/L TN:0.04456mg/L	89	0	
Unknown	CIG	89	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:36:14 AM	2	NPOC	0.9159	0.9181	0.4137	0.4147	NPOC:0.4147mg/L TN:0.04456mg/L	89	0	
Unknown	CIG	89	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:34:10 AM	1	TN	0.4261	0.4005	0.04742	0.04456	NPOC:0.4147mg/L TN:0.04456mg/L	89	0	
Unknown	CIG	89	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:36:14 AM	2	TN	0.3748	0.4005	0.04171	0.04456	NPOC:0.4147mg/L TN:0.04456mg/L	89	0	
Unknown	CIG	90	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:45:02 AM	1	NPOC	8.981	8.941	4.057	4.039	NPOC:4.039mg/L TN:0.1179mg/L	90	0	
Unknown	CIG	90	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 1:47:07 AM	2	NPOC	8.900	8.941	4.020	4.039	NPOC:4.039mg/L TN:0.1179mg/L	90	0	
Unknown	CIG	90	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:45:02 AM	1	TN	1.183	1.059	0.1316	0.1179	NPOC:4.039mg/L TN:0.1179mg/L	90	1	
Unknown	CIG	90	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:47:07 AM	2	TN	1.024	1.059	0.1140	0.1179	NPOC:4.039mg/L TN:0.1179mg/L	90	0	
Unknown	CIG	90	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 1:52:43 AM	3	TN	1.095	1.059	0.1219	0.1179	NPOC:4.039mg/L TN:0.1179mg/L	90	0	
Unknown	CIG	91	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:01:09 AM	1	NPOC	8.973	8.993	4.053	4.062	NPOC:4.062mg/L TN:0.09072mg/L	91	0	
Unknown	CIG	91	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:03:18 AM	2	NPOC	9.013	8.993	4.071	4.062	NPOC:4.062mg/L TN:0.09072mg/L	91	0	
Unknown	CIG	91	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:01:09 AM	1	TN	0.8543	0.8153	0.09507	0.09072	NPOC:4.062mg/L TN:0.09072mg/L	91	0	
Unknown	CIG	91	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:03:18 AM	2	TN	0.7762	0.8153	0.08638	0.09072	NPOC:4.062mg/L TN:0.09072mg/L	91	0	
Unknown	CIG	92	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:12:12 AM	1	NPOC	7.814	7.761	3.530	3.506	NPOC:3.506mg/L TN:0.4534mg/L	92	0	
Unknown	CIG	92	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:14:34 AM	2	NPOC	7.709	7.761	3.482	3.506	NPOC:3.506mg/L TN:0.4534mg/L	92	0	
Unknown	CIG	92	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:12:12 AM	1	TN	4.118	4.075	0.4583	0.4534	NPOC:3.506mg/L TN:0.4534mg/L	92	0	
Unknown	CIG	92	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:14:34 AM	2	TN	4.031	4.075	0.4486	0.4534	NPOC:3.506mg/L TN:0.4534mg/L	92	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:21:22 AM	1	NPOC	0.1530	0.1972	0.06911	0.08908	NPOC:0.08908mg/L TN:0.00450mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:23:26 AM	2	NPOC	0.2414	0.1972	0.1090	0.08908	NPOC:0.08908mg/L TN:0.00450mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:21:22 AM	1	TN	0.08090	0.04045	0.00900	0.00450	NPOC:0.08908mg/L TN:0.00450mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:23:27 AM	2	TN	0.000	0.04045	0.000	0.00450	NPOC:0.08908mg/L TN:0.00450mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:30:15 AM	1	NPOC	0.1131	0.1366	0.05109	0.06171	NPOC:0.06171mg/L TN:0.01181mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:32:39 AM	2	NPOC	0.1601	0.1366	0.07232	0.06171	NPOC:0.06171mg/L TN:0.01181mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:30:15 AM	1	TN	0.07750	0.1061	0.00862	0.01181	NPOC:0.06171mg/L TN:0.01181mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:32:39 AM	2	TN	0.1347	0.1061	0.01499	0.01181	NPOC:0.06171mg/L TN:0.01181mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:39:33 AM	1	NPOC	0.04760	0.02380	0.02150	0.01075	NPOC:0.01075mg/L TN:0.01415mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:41:43 AM	2	NPOC	0.000	0.02380	0.000	0.01075	NPOC:0.01075mg/L TN:0.01415mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:39:33 AM	1	TN	0.08180	0.1272	0.00910	0.01415	NPOC:0.01075mg/L TN:0.01415mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:41:43 AM	2	TN	0.1725	0.1272	0.01920	0.01415	NPOC:0.01075mg/L TN:0.01415mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:48:32 AM	1	NPOC	0.1520	0.1502	0.06866	0.06785	NPOC:0.06785mg/L TN:0.00885mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:50:38 AM	2	NPOC	0.1484	0.1502	0.06704	0.06785	NPOC:0.06785mg/L TN:0.00885mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:48:32 AM	1	TN	0.1397	0.07955	0.01555	0.00885	NPOC:0.06785mg/L TN:0.00885mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:50:38 AM	2	TN	0.01940	0.07955	0.00216	0.00885	NPOC:0.06785mg/L TN:0.00885mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:57:26 AM	1	NPOC	0.1929	0.1662	0.08714	0.07508	NPOC:0.07508mg/L TN:0.00800mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_10_15_51_38.cal	4/11/2021 2:59:31 AM	2	NPOC	0.1395	0.1662	0.06302	0.07508	NPOC:0.07508mg/L TN:0.00800mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:57:26 AM	1	TN	0.3750	0.07190	0.04173	0.00800	NPOC:0.07508mg/L TN:0.00800mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 2:59:31 AM	2	TN	0.1013	0.07190	0.01127	0.00800	NPOC:0.07508mg/L TN:0.00800mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_10_16_54_24.cal	4/11/2021 3:04:51 AM	3	TN	0.04250	0.07190	0.00473	0.00800	NPOC:0.07508mg/L TN:0.00800mg/L	0	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:11:41 AM	1	NPOC	0.2079	0.1988	0.000	 	 	0	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:13:45 AM	2	NPOC	0.1897	0.1988	0.000	 	 	0	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:23:07 AM	1	NPOC	5.657	5.619	2.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:25:12 AM	2	NPOC	5.581	5.619	2.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:32:50 AM	1	NPOC	11.05	11.05	4.000	 	 	93	0	
